"Unknown, but it was said to be the ""First known attack in Sydney Harbour""",1
Clinging to shipwrecked junk,1
Swimming/,1
Surfing / Swimming,1
Spearfishing (Free diving),1
"S.S. Marine Sulphur Queen, laden with molten sulphur was bound from Beaumont, Texas for Norfolk, VA, when she disappeared with 39 on board",1
HMS Victoria collided with the HMS Camperdown,1
"Vessel capsized, wading ashore carrying an oar",1
"Boat capsized, clinging to line",1
Trying to catch a wounded bird,1
Fell onto dead shark,1
Swimming to shore from capsized sailboat,1
Fell from yardarm of British ship Rover,1
Cargo ship El Gamil entroute Suez to Yemen (Aden) when her cargo shifted and she sank. 19 Egyption sailors jumped into the water and swam for several hours before being bitten by sharks,1
Free diving for abalone (ascending),1
Dog paddling or standing,1
Wreck of the 1689-ton Portuguese  coaster Angoche,1
Swimming near life raft,1
"Row boat (from the gunboat Elcano) was sinking, put finger in hole",1
"Fishing, caught a 15' shark & took it onboard",1
Clinging to overturned rowing boat,1
Floating ,1
Shark Fishing,1
Washed off catamaran in the surf,1
Fishing from paddleski,1
Fishing for turtles,1
The passenger ship Kapuna was run down the ore carrier Ada Melmore,1
Wading / fishing & carrying a bag of fish,1
"Spearfishing, shot a sandtiger shark. Cord to spear tangled round his legs & a wave washed him onto a reef.",1
Snorkeling (filming the sardine run),1
Petting a shark,1
Removing shark from a net,1
Spearfishing/ filming,1
Attempting to illegally enter the USA,1
Free diving for molluscs,1
Swimming from naptha launch after a day of fishing,1
Swimming near pier,1
Fell oveboard from steamer Wanderer,1
Diving for trochus from lugger,1
Fell from his father's back into the water,1
Chumming for sharks,1
"Scuba diving, attempting to catch a captive shark",1
Fishing (big game),1
"Diving, gathering shellfish",1
Fell from the jetty,1
Fishing for yellowtail,1
Steamer Una wrecked with 75 laborers onboard. Survivors took to rafts & lifeboats.,1
Fell overboard?,1
Standing / Snorkeling,1
"Free diving, collecting shells",1
Swimming / surfing,1
"Spearfishing, holding 5' speared fish",1
Sitting in a boat,1
ship torpedoed 400 miles off the African coas. Man was clinging to hatch cover,1
The 3540-ton Alfonso Penna was torpedoed & sunk by the Italian submarine Barbarigo,1
Hospital Ship Centaur torpedoed & sunk by the Japanese submarine I-177,1
Italian liner Principessa Mafalda sank,1
Shipwrecked pearling schooner,1
Floating or standing,1
"Examining netted shark, that had been shot",1
Attempting to drive shark away from the beach,1
"Diving, retrieving film package from Titan 3C rocket",1
Free diving & spearfishing (descending),1
Paddle Skiing,1
"On December 28, 1908, an earthquake, followed by tsunamis, destroyed coastal towns in Silcily and southern Italy, killing more than 100,000 people",1
"On boat, preparing to dive",1
Spearfishing / scuba diving,1
Shark hoisted on board liner Tahiti,1
Bathing with her mother,1
"Spearfishing, Smith  & Walker touched shark with tip of their guns",1
"Spearfishing, Scuba diving",1
Dynamite fishing,1
Diving (Hookah),1
Attempting to drive shark away from sailing regatta,1
In water with diving seabirds,1
Splashing in surf,1
"His ship, the US destroyer Duncan DD 485, had been  sunk by crossfire from Japanese warships. He was wearing a kapok lifejacket & using 2 aluminum powder tins for floatation  ",1
Fell overboard from the Sobella,1
Watching seals,1
Reviving a sedated shark,1
Dress diving,1
Hunting turtle,1
"Fishing, removing gaff from shark's mouth",1
Knocked into the water,1
Fishing for rock lobster,1
Scooping prawns,1
Dived overboard to retrieve dinghy,1
Sitting on side of dinghy mending a net,1
Scuba diving / culling lionfish,1
Spearfishing on scuba,1
 ,1
3-masted steel barque Glenbank foundered during a cyclone,1
"Line fishing from Lakotoi, saw shoal of fish, dived overboard, had speared second fish & surfaced for air",1
Wreck of the Union Steamship Company 982-ton iron steamer Kafir,1
Jumped overboard from Norwegian steamship Venator,1
Catching a turtle,1
Scallop diving on hookah,1
Spearfishing or fishing,1
Crouching in the water,1
Moving a shark in a net ,1
Fishing for pompano,1
Jumped overboard to rescue companion,1
Swept out to sea while fishing,1
Skin diving ,1
Paddle Boarding,1
boat from City of Naples capsized,1
Boarding a ship,1
Diving from lugger,1
Adrift on raft after their ship was sunk by an Axis raider ,1
"Net fishing, picking catch from the net",1
Fishing & spearfishing,1
On board 51' fishing vessel One Ki,1
Catching sharks under government contract,1
Accidentally stood on hooked shark's tail before attempting to gut it ,1
In deep water about 100 yards from his ship,1
Hookah diving for abalone (submerged),1
Swimming / floating on his back,1
"Helmet diving, collecting trochus shell",1
Retrieving bait box that had fallen overboard,1
Dived overboard & was swimming near stern of trawler,1
Wading (shrimping),1
"Spearfishing, had fish on his spear",1
Dropping anchor,1
NSB Meshing,1
He drowned when boat capsized,1
Grabbed shark & threw it on deck,1
Free diving but treading water at surface,1
"Fishing, boat capsized",1
Feeding stingrays?,1
Oyster fishing,1
"Spearfishing, free diving, possibly ascended into path of cruising shark",1
The cutter Francis Adams foundered,1
Body boarding ,1
Swimming with dolphins,1
Crossing the bay at the ford,1
Bathing with sister,1
Investigating shark sighting,1
Vehicle plunged over cliff into the water,1
Boat stopped to repair electric pump,1
Riding a horse,1
Cleaning hull of ship ,1
12 of the Penang's crew were returning to the ship when their 12' dinghy capsized,1
Standing or boogie boardin,1
Shipwrecked Persian Fleet,1
Swimming near pod of whales,1
Fishing from surfski,1
Swimming with other crew near wharf,1
Collecting fish ,1
Foundering of the Israeli freighter Mezada,1
Dived from dinghy to retrieve oar in heavy seas,1
"Floating, holding onto an oar after dory capsized",1
Angling,1
"Spearfishing, shark grabbed his white t-shirt and towed him ",1
Swimming in canal,1
Fishing for shrimp,1
Swimming (using a float),1
Marathon swimming,1
Swimming in the channel,1
Air/Sea Disaster Pan-American Airlines Stratocruiser with 44 people onboard crashed into the sea,1
Boat of a Hawaiian brig was stove in by  whale,1
Floating on inner tube raft,1
Harpooning turtles,1
A man's head found in a shark caught by British steamer Syria,1
Trailing hand in the water,1
Had just dived into water & was swimming,1
Attempting to ride a shark,1
Free diving for sponges,1
Swimming in hip-deep water,1
Colombian  (Avianca) DC-4 airliner plunged into the sea 5 minutes after takeoff,1
Fishing for sharks when he became entangled in net & fell overboard,1
Boeing 757 enroute from Porta Plata plunged into the sea,1
Closed circuit diving (submerged). Diving to recover jettisoned packets of opium for police,1
Floating with life buoy after pilot launch capsized,1
"On 6-Nov-1942, the German submarine U-68 sank the City of Cairo 5 days from Cape Town, survivors took to lifeboats & rafts. On the 15th day, a fireman jumped over the stern & was taken by sharks",1
Swimming near jetty with 2' piece of wood,1
Thrown into water from fishing dinghy,1
Swimming with pod of dolphins,1
"Swimming, after falling off towed kneeboard",1
Sitting in 3' of water,1
Wading near a fishing net,1
Free diving with goggles,1
Fishing from 34' boat when pulled overboard by hooked shark,1
"Sea Disaster, sinking of the motorship Wingate",1
"Fishing, standing in water washing fish",1
Underwater photography,1
Photographing sharks underwater using Scuba,1
Water-skiing,1
Shell Diving,1
Attempting to rescue a shark,1
Spearfishing / freediving,1
"Fishing boat with 4 men on board was rammed & capsized by  a shark, throwing all occupants into the water",1
Collecting aquarium specimens,1
Free diving Spearfishing,1
Swimming in strong current with 3 others when he disappeared,1
Bathing in knee-deep water,1
Fishing for tarpon,1
Fell overboard from SS Ripley Castle,1
Fishing inside net,1
"Spearfishing, pulled sharks tail",1
Swimming from makeshift raft  to life vest after fishing boat sank,1
Body found floating next to his ship,1
"Surfing, but swimming to his board",1
Playing on a sandbar,1
Fishing  (trawling),1
"Diving, retrieving fish caught in net ",1
The 6015-ton British ship Empire Avocet was torpedoed by the German submarine U-125. ,1
"Fishing, Struck by another shark when removing shark from line",1
Thrown from destroyer when shell hit,1
American minesweeper USS YMS-472 foundered in a typhoon - swimming to shore,1
Pulling hooked salmon to boat,1
Taking boat from California to Florida when it ran aground & he was swimming back to boat,1
Fell overboard from sponge vessel,1
Gigging for flounder,1
Reported swept away by waves while gathering opihi,1
Swimming or snorkeling,1
The steamships Thingvalla and Geiser collided,1
Jumped out of canoe,1
Fishing from Surfboard,1
The MV Dona Marilyn sank in Typhoon Unsang with the loss of 389 lives,1
Holding shark's tail ,1
Onboard 21' powerboat that capsized in rough seas,1
Ferry boat Dona Paz with 4431 passengers exploded & caught fire when she collided with an  oil tanker ,1
Fell from wharf into water & attacked immediately,1
"Swimming, after boat swamped",1
Spearfishing using scuba,1
Fishing for bottom fish,1
Hand lining for shad,1
Bathing in waist-deep water,1
Net fishing,1
Fishing for blue sharks,1
Floating face down,1
"Fishing, lifting shark out of craypot",1
The 2379-ton French steamer La Seyne collied with British steamer Onda & sank in minutes. Passengers jumped overboard expecting to be picked up by Ondas boats,1
On expedition filming a feature movie & standing on tripod,1
"Surfing, lying on surfboard",1
"Swimming, using bundles of sticks as raft",1
"Spearfishing, dived to pick up a float line",1
Fishing schooner Jose Luis foundered,1
Swimming alongside the SS Kearsarge,1
Attempting to rescue an injured & beached shark,1
Ferry boat sank,1
"Fishing, when line became snagged on rock & he dived into water to free it ",1
Watching the shark feeding on a dead pinniped,1
Crabbing (spearing crabs),1
"Surfing, fell off surfboard & stepped on the shark.",1
Sunbathing on beach when he saw child being attacked by the shark,1
Killing  sharks,1
Free diving for trochus,1
"Spearfishing, but standing in knee-deep water",1
"Filming underwater, carrying powerhead",1
"Surfing, pushing board ashore",1
On a float,1
Sinking of the M/V Mindoro during a typhoon,1
Swimming at surface through school of feeding 2.5' to 5 sharks,1
Playing volleyball with friends,1
Walking in surf,1
Swimming after his canoe capsized,1
Freediving for trochus shell (submerged),1
Accidentally dragged overboard from the sampan Holokahana into school of yellowfin tuna,1
Scallop diving (using surface-supplied air & a POD) ,1
Swimming ashore from swamped 13-ft boat,1
She was on a ship that was torpedoes & was in the water awaiting rescue,1
63' fishing boat Sno' Bay foundered,1
Scuba diving & U/W photography,1
Wading & pushing dinghy toward  the shallows,1
The Cuban freighter Libertad was torpedoed and sunk by the German submarine U-129,1
Bathing close inshore,1
Swimming with speared fish,1
Swimming after boat became disabled,1
Abandoning burning steamship Don Juan,1
Fishing for tunny,1
Washing clothes,1
"2 messboys (Jeppsen) & Tony Latona (13) were playing on the afterdeck of the Danish ship Grete Maersk. Jeppsen fell overboard, Latona threw a lifebelt then jumped in to help him. Ship didnt notice they were missing",1
"The 21,516-ton troopship Empress of Canada torpedoed and sunk by the Italian submarine Leonardo da Vinci",1
"Survived US Naval aircraft crash, climbing onboard rescue vessel when he fell back into sea ",1
"Swept out to sea by the tsunami, she clung  to a log for 24 hours",1
"Standing, watching seine netters",1
Swept out to sea while net fishing,1
Chumming for white sharks,1
"Refused permission to cross on the ferry, he was swimming across the river",1
Adrift after ditching plane in the sea,1
"American freighter Mormackite, bound from Buenos Aires for Baltimore, capsized & sank in heavy seas",1
Paddling rescue ski,1
Abalone diving using Hookah (resting on the surface),1
Freediving for abalone (at surface),1
"The 426-ton cargo ship Mia, laden with cement, capsized in heavy seas ",1
Gathering shells,1
"Swimming, wearing black wetsuit & swim fins",1
Playing in the surf with his 2 dogs,1
Rescuing seaman after ship sunk by German raider,1
Wading to shore from his boat,1
Night diving,1
"Spearfishing, speared fish retreated to cave where shark grabbed his arm",1
Riding horseback across the creek,1
"Fell overboard from a frigate & was swallowed by a shark. The captain fired a gun at the shark, and ""the creature cast the man out of his throat.""",1
Hardhat diving,1
Swimming / floating,1
Free diving for lobster,1
Fell off aircraft carrier,1
"Swimming, after sailboat capsized",1
"Swimming, attempting to rescue a girl  believed to be drowning",1
Boat capsized?,1
"Fishing, wading with string of fish",1
Scuba diving for lobsters,1
Bathing alongside ship,1
"Speared a grouper, saw shark but it came for him instead of the fish so he fired spear into sharks mouth. Then shark took grouper but unable to swallow because of the spear in its mouth.",1
Paddling on kneeboard,1
Fell overboard from fishing schooner Halycon,1
Scuba diving & spearfishing ,1
"Yacht Gooney Bird foundered, 4 survivors on raft",1
Leaving the water,1
Filming a documentary,1
Swimming between boats,1
"USS Gambier Bay CVE-73  shelled & sunk  at 09h57 on 10/24/1944, by Japanes fleet enroute to attack the Allied landing force at Leyte.",1
"Fishing / cleaning fish, dived into water to retrieve a lost fish",1
Fell from cliff while fishing & disappeared in strong current,1
Sitting,1
A barque wrecked,1
Swimming 3 miles offshore,1
Lobstering,1
25-foot cabin cruiser Happy Jack sank in heavy seas,1
British cruiser Dunedin torpedoed & sunk by the U-124,1
"Swimming. Passer-by, Len Bedford, heard him shriek , saw shark leap from the water & swimmer disappeared",1
"Windsurfing, but sitting on his board",1
Fishing for octopus,1
Jerked overboard while pole fishing for tuna,1
4 men were bathing,1
Touching sharks,1
Diving (Helmet) for sponges,1
Swimming out to rescue swimmers in difficulty,1
Torpedoed & burning British  light cruiser with a crew of 450 men,1
Coming ashore on a hawser,1
A 210-ton brig was sunk by a Japanese submarine. Some of the survivors were machine-gunned & some were taken by sharks,1
Hunting seals,1
B-24 crashed during a search mission. Survivors in raft for 47 days ,1
"Fishing, hooked shark towed boat out to sea, storm swamped boat",1
Captured Allied soldiers were squeezed into 3' bamboo pig baskets & fed to waiting sharks,1
Swimming off yacht,1
Bending over,1
Fishing in Alabama Deep Fishing Rodeo,1
"1446-ton Norwegian barque Errol, bound from Peru to Newcastle with 22 on board wrecked. Survivors shelterd on the wreck of the Annasona. Subsequently the Master, his wife & 4 children perished along with several crew. Survivors (5) were rescued 7/12/1909",1
Swimming near shore,1
"Diving for shells, saw shark circling wife near the surface, intercepted shark & it pulled him beneath the water",1
"Swimming ashore from a ""filibuster""",1
Swimming crawl stroke,1
"Fishing, tossing netted shark onboard",1
"Fishing, fell from rocks & disappeared",1
Swimming on sandbar adjacent to channel,1
Murdered by Thai pirates,1
Spent 8 days in dinghy,1
Free diving for abalone from Zodiac (submerged),1
Dived from inner-tube,1
"Sea disaster, foundering of the cargo vessle M/V Dorolonda",1
"Standing, gathering oysters",1
Free diving for crayfish,1
The 500-ton coastal trader Polurrian foundered ,1
Standing in water with child in her arms,1
Ejected from F3H-2 aircraft ,1
Swimming near breakwater,1
Shipwrecked,1
"Net fishing, fell into the water",1
"Free diving , but surfacing",1
The coastwise steamer San Basilio capsized in a typhoon,1
Bitten after dhow shipwrecked,1
"Standing, washing rear wheels of his ambulance in ankle-deep water",1
Free diving for scallops,1
Free diving for abalone (surfacing),1
Swimming at side of small boat,1
"Small boat swamped, 4  people swimming to shore but he fell behind the other 3 and vanished",1
Night Surfing,1
Jumped overboard to rescue a man,1
Swimming from shore to anchored sailboat,1
Fishing from shore,1
Helmet diving in Miami Seaquarium,1
SCUBA Diving,1
Netting pilchards,1
Reached out to disentangle rope & fell overboard,1
Attempting to anesthetize shark,1
Scuba Diving for scallops,1
Swimming close to wharf,1
3.3 m fishing boat sank. Treveluwe & Peter Hodgson (wearing lifejackets) were drifting in the current,1
Paddling outrigger canoe,1
"Watching seine netters with friends, one of whom picked up a netted shark",1
"Vessel caught fire & capsized, survivors in the water",1
"Free diving, collecting sand dollars",1
Restraining a beached shark,1
"Two canoes with 14 aboard blown to sea in a storm. While adrift for 3 week, one person fell overboard and was killed by a shark",1
Climbing back on ship,1
Overturned skiff,1
Surfing (or body boarding),1
Spearfishing & diving for paua,1
Stuffing a shark into an automobile,1
Spear fishing,1
HBM Magpie foundered in a squall,1
Jumping in the waves,1
Working prawn net,1
Lying on the bottom of a 16' dinghy,1
Wading in school of baitfish,1
Crossing river on a raft,1
The Dwarka foundered,1
Hooking into a whale,1
Fishing for squid aboard the trawler Shikishima-Maru when the shark leapt into the boat,1
"Scuba diving, reportedly also spearfishing",1
Fishing with dynamite,1
Attempting to attract dolphins,1
Standing on his hands,1
"Hauling dead shark aboard, when another shark leapt out of the water & bit him",1
"Anti-Aircraft cruiser USS Atlanta (CL,-05) travelling in convoy after the Battle of Midway, encountered a Japanese flotilla  (Battle of Guadalcanal) &, heavily damaged by gunfire, she was lost off Lunga Point. Victim was swimming when bitten.",1
Spearfishing & lassoed shark,1
"Standing in waist-deep water, helping his father tend a gill net containing dead fish",1
"Skindiving, fish at belt",1
Bathing in water 0.9 m deep,1
"Sea Disaster, wreck of the  SS Norwich City",1
Attempting to remove fishing net from submerged object,1
Spearfishing / night diving,1
Surfing or body surfing,1
Floating on a small orange raft ,1
"Scuba diving, hand feeding sharks",1
Loss of the schooner Nomad,1
Diving (shell maintenance),1
"Air Disaster - Piper aircraft crashed into the sea, killing all on board",1
S.S. Ramos foundered in a hurricane. Captain & 14 crew in water-logged lifeboats. ,1
Swimming /  boogie boarding,1
Fishing for red fish,1
Swimming with motor tube,1
Observing a shark feeding on a carcass of a humpback whale,1
Working on the bridge when he fell into the river,1
Small boat with 2 men onboard hit a submerged coral formation. Men began swimming to shore,1
Wind surfing,1
"Goggle-diving for seaweeds, but standing in water",1
Yacht race,1
No details,1
Swimming 10 m from shore,1
"Free diving / photography, kneeling on sand",1
Racing ski,1
"Swimming, carrying tin can with mail to steamer",1
Swimming after a tennis ball,1
"The schooner Elizabeth, bound from Bluefields, Nicaragua to the river port of San Carlos foundered",1
Surfing & filming dolphins,1
Wreck of the schooner Driver,1
Fishing / washing bait off hands,1
Dived naked into the water on a bet,1
"Diving, attempting to retrieve body of drowning victim wedged between rocks",1
On life raft tethered to lifeboat. A seaman put hand over side to rinse a cup,1
Pacific Seafarer of US Navy,1
"Body found on deserted luxury yacht, 38 Christine",1
Copra vessel with 19 on board was wrecked in a squall,1
Swimming breast stoke,1
Diving for coins tossed from passenger ship,1
"Fishing for bluefish, shark leapt into dory",1
"Standing, collecting sea stars",1
Hunting seashells,1
Washing cooking pans,1
"Sea Disaster, canoes capsized in storm",1
Dismantling cable buoys of the cable ship All America,1
British ship Macedon was thrown on her beam ends by a sudden squall,1
"Playing on rock, slipped & fell into the water",1
Pulling anchor,1
Hookah diving for pen shells ,1
Jumped overboard and swimming,1
"Snorkeling, carrying a speared fish in her hand",1
Diving / Filming,1
Snorkeling  hunting crayfish and abalone,1
Light aircraft ditched at sea,1
Catching sardines,1
SUP,1
Swimming on surface,1
"Fishing, catching snoek, Thyrsites atun",1
"Fell overboard, hanging onto lifebuoy",1
Skindiving for abalone (but at surface),1
   ,1
Hookah Diving,1
Jumped off rocks into white water,1
Scuba diving for bivalves,1
H.M.S. Cornwall & H.M.S.Dorsetshire sunk by Japanese dive bombers. Officers & men in the water formed a circle with 60 of their dead in the center for 36 hours,1
Diving to untangle a crab trap line from boat's propeller,1
Murder victim,1
"Fishing, setting nets",1
The steamship Bonnie Dundee lost in collision,1
Jumped overboard from torpedoed Panamanian freighter,1
Catching crabs,1
"Surf fishing, wading ",1
Competing in spearfishing championship & towing dead fish,1
"Fishing, stepped on hooked shark's head",1
"Diving, recovering fish killed by dynamite",1
Collecting fish in military trap when bitten by captured shark that had been shot by soldiers with Garten,1
Treading water/ Surfing,1
Wading to shore after surfing,1
Boogie boarding / wading,1
Paddling a canoe,1
Explosion & sinking of the USS Juneau after being torpedoed by the submarine  I-85,1
Swimming after harpooned whale capsized boat,1
Playing soccer in the water,1
Fishing boat capsized ,1
Commercial spearfishing,1
The boat Caribou II sank,1
"Ship's boat capsized in squall, captain & 2 sailors clinging onto hull",1
"During a shark fishing tournament, the 18' Boatem was capsized by waves, throwing 3 men into the water ",1
Steinhart Aquarium,1
Fishing from a kayak,1
"Standing, collecting bananas",1
Dived into a school of baitfish,1
"On a ""shark hunt""",1
Free diving (but on surface),1
His balloon crashed in the harbor,1
Fishing for snoek & yellowtail,1
Fishing from market fishboat Sea Spray,1
"Aircraft ditched in the sea, swimming ashore",1
Inflatable boat,1
Body surfing or body boarding,1
Diving for pearl shell,1
Free diving  & spearfishing (submerged),1
Surf paddling,1
Flying Fortress bomber aircraft went down after daytime raid on Naples. He was swimming on the surface,1
"Fishing, holding fish",1
Paddling & sailing from Buenos Aires to Miami,1
Lifeboat capsized,1
Swimming / treading water,1
Floating on air mattress,1
Swimming in midriver near sewage outlet & 400 m from a slaughterhouse,1
Wading after stray fish from seine netters catch,1
Canoe with 3 men onboard sank,1
Washed overboard into school of fish,1
Scientific research (Dr. Sonny Gruber's student),1
"Diving, but on the surface when bitten by the shark",1
Man fell overboard from ship. Those on board threw a rope to him with a wooden block & were pulling him to the ship,1
Adrift after the sinking of the motor yacht Princess Dianne,1
Free diving ,1
Swimming (recovering remains of Stilwell) ,1
Swimming to shore from the Medic,1
Lifesaving exhibition,1
Swimming behind sailboat,1
Bathing in 5' of water,1
Escaping from blackbirding vessel,1
Batin,1
Playing with an air mattress,1
"Diving for trochus , but swimming on surface",1
"Spear fishing, removing fish from spear",1
Hurricane & Tidal Wave,1
Working near fish traps,1
"Spearfishing, but swimming at surface",1
Surfing on air mattress,1
Diving on a wreck,1
Slapped shark on tail as it swam by,1
Standing in chest-deep water,1
Fishing from prawn trawler,1
Free diving & spearfishing (ascending),1
Fishing for rock lobsters,1
"Sea disaster, wreck of the Alfred Watts",1
Swimming in section of river used for washing clothes & cooking utensils,1
"Free diving, working on U/W scenes for motion picture",1
"Shark fishing, knocked overboard",1
Scuba diving for abalone (at surface),1
Diving in aquarium display tank,1
Collecting beche-de-mer,1
boat with 46 people on board capsized,1
Longline fishing for sharks,1
"Bringing hooked, harpooned shark onboard boat",1
Lashing logs together when he fell into the water,1
Went overboard,1
"Fishing, on a boat",1
Swimming or Snorkeling,1
Fishing boat swamped in a storm,1
Treading water after survivng crash of the US Navy airship K-74 that was hit by the German submarine U-134,1
Riding floatation device,1
Swimming out to porpoises ,1
Canoe swamped,1
Sinking of the cargo ship Mark Jason,1
"Fishing, fell in water & swimming strongly to shore",1
Royal Hawaiian skymaster DC-6B aircraft went down with  58 passenger & crew,1
Small vessel with 13 men on board capsized crossing the bar and 6 men drowned.  The 7 survivors were swimming to shore,1
Hunting lobsters in 2.4 m of water,1
Canoe capsized by shark,1
Free diving for trochus ,1
"Swimming, towing an empty barrel",1
"The World Liberty and the tanker Mosli collided. The  Halcyon Breeze sent a lifeboat to the rescue, but it was smashed, throwing 6 men in the  water.",1
Resting on body board,1
"Swimming, after single-engine aircraft went down in the sea",1
Pearl diving from lugger,1
"Free diving, surveying a pipeline & examing cathodes under jetty",1
On fishing boat & trailing hand in the water,1
Fell off banana boat,1
Sitting in bow of her father's 5 m boat,1
3 men & 2 boys picked up wearing life jackets and with inner tube,1
Lobster diving using Scuba,1
Wreck of the USS Somers,1
Bathing / standing,1
Surf fishing / wading,1
Sea Disaster : Wreck of the Carrie E. Long,1
Swimming outside the safety enclosure attempting to retrieve a tennis ball drifting toward midstream ,1
"Wading, fishing for flounder",1
Capsized fishing boat,1
Filming,1
Dived overboard to check propeller of US Navy motor torpedo boat,1
Japanese aircraft shot down. He was one of two survivors rescued by the U.S. destroyer Mugford,1
Washing clothes on stairs,1
Swimming with boogie board,1
Hookah diving,1
U-177 torpedoed & sank the troopship Nova Scotia,1
Columbian petrol barge Rio Atrato burned and sank,1
"British ship, Britannia,  was loading lumber. He was bathing",1
Spearfishing on scuba & transferring fish onto a stringer,1
"Swimming, attacked at  surf carnival",1
Longline fishing,1
Fishing boat swamped in storm,1
Dived into sea from launch & bitten immediately,1
Testing anti-shark cage,1
British patrol boat 1250-ton HMS  Valerian foundered in a hurricane,1
Helping friend land hooked shark,1
"Diving, feeding sharks",1
Floating near boat & observing bioluminesce,1
Hauling in net,1
"Canoe capsized with 10 occupants, 8 survived,  Hamilton swam off to seek help",1
Free diving with a pod of dolphins,1
The 168-ton Belmore foundered in heavy seas,1
Attempting to swim across the Atlantic Ocean,1
Adrift on refugee raft,1
Diving / fishing,1
The steamer Tahiti collided with the ferry Greycliffe,1
Jumping in swells,1
"Adrift, hanging onto cushion, after his 17' skiff ran out of gas & capsized 3 miles from shore",1
Longling fishing,1
"Diving from the lugger San, operated by the Protector of the Aborigines",1
Hiking on the beach,1
Retrieving meat from a cage in the water,1
Hookah diving (submerged),1
"Treading water, waiting for a wave",1
Lobster fishing,1
"Fishing, hauling in a 5-lb snapper",1
"Snorkeling, possibly holding a fish",1
Hookah diving for abalone (descending),1
Rowing a dinghy,1
Lying on surfboard & paddling,1
Paddling in knee-deep water,1
"Spearfishing, hunting crayfish",1
Fishing from 32' boat,1
"Known as The Battle of the Bismarck Sea :  8 Japanese destroyers guarding a convoy of 8 transports were attacked by 129 Allied fighters, 207 bombers & 3 squadrons of the Royal Australian Air Force. ",1
Bathing alongside the American ship Thomas W. Sears,1
Aircaft exploded,1
Fishing for trout ,1
Swimming a quarter mile offshore,1
"Spearfishing, carrying his catch",1
Ship lay at anchor & man was working on its rudder,1
Put foot inside mouth of supposedly dead shark,1
Spearfishing with Scuba gear,1
"Unknown, their unoccupied yawlboat was recovered",1
"Thrashing the water / imitating the shark victim from ""Jaws""",1
"Tuna fishing, standing on stern platform that was submerged by waves",1
Conch diver,1
